9780,531.963,19535.8,1286
9790,480.733,19593.5,1379.38
9800,506.973,19078.6,1349.59
9810,522.778,19690.9,1348.79
9820,518.783,20374.2,1426.83
9830,540.969,20294.4,1401.35
9840,529.987,20424.1,1408.48
9850,532.68,20336.5,1402.54
9860,533.184,20315.4,1408.79
9870,531.454,20372.9,1440.01
9880,532.375,20301.6,1395.66
9890,534.12,20555.8,1432.42
9900,546.333,20634.9,1465.59
9910,548.316,20815,1434.52
9920,547.668,20547.2,1449.83
9930,554.332,20647.9,1432.22
9940,546.781,20504,1420.23
9950,541.925,20690.1,1448.19
9960,559.306,20685.7,1422.39
9970,539.713,19627.4,1407.85
9980,562.513,21091.5,1458.93
9990,560.158,21081.3,1462.53
10000,560.609,21064.6,1464.08
